CHECKING RESULT OF GPU:

--------------------------------------------------
Checking number of records in JSON file and database
Number of records in JSON file: 1982
Number of records in database: 1975

Number of records in JSON file and database do not match
--------------------------------------------------

--------------------------------------------------
Checking if all records in JSON file are in database
Checking record 211: Matched
Checking record 212: Matched
Checking record 213: Matched
Checking record 214: Matched
Checking record 215: Matched
Checking record 216: Matched
Checking record 217: Matched
Checking record 218: Matched
Checking record 219: Matched
Checking record 220: Matched
Checking record 221: Matched
Checking record 222: Matched
Checking record 223: Matched
Checking record 224: Matched
Checking record 225: Matched
Checking record 226: Matched
Checking record 227: Matched
Checking record 228: Matched
Checking record 229: Matched
Checking record 230: Matched
Checking record 231: Matched
Checking record 232: Matched
Checking record 233: Matched
Checking record 234: Matched
Checking record 235: Matched
Checking record 236: Matched
Checking record 237: Matched
Checking record 238: Matched
Checking record 239: Matched
Checking record 240: Matched
Checking record 241: Matched
Checking record 242: Matched
Checking record 243: Matched
Checking record 244: Matched
Checking record 245: Matched
Checking record 246: Matched
Checking record 247: Matched
Checking record 248: Matched
Checking record 249: Matched
Checking record 250: Matched
Checking record 251: Matched
Checking record 252: Matched
Checking record 253: Matched
Checking record 254: Matched
Checking record 255: Matched
Checking record 256: Matched
Checking record 257: Matched
Checking record 258: Matched
Checking record 259: Matched
Checking record 260: Matched
Checking record 261: Matched
Checking record 262: Matched
Checking record 263: Matched
Checking record 264: Matched
Checking record 265: Matched
Checking record 266: Matched
Checking record 267: Matched
Checking record 268: Matched
Checking record 269: Matched
Checking record 270: Matched
Checking record 271: Matched
Checking record 272: Matched
Checking record 273: Matched
Checking record 274: Matched
Checking record 275: Matched
Checking record 276: Matched
Checking record 277: Matched
Checking record 278: Matched
Checking record 279: Matched
Checking record 280: Matched
Checking record 281: Matched
Checking record 282: Matched
Checking record 283: Matched
Checking record 284: Matched
Checking record 285: Matched
Checking record 286: Matched
Checking record 287: Matched
Checking record 288: Matched
Checking record 289: Matched
Checking record 290: Matched
Checking record 291: Matched
Checking record 292: Matched
Checking record 293: Matched
Checking record 294: Matched
Checking record 295: Matched
Checking record 296: Matched
Checking record 297: Matched
Checking record 298: Matched
Checking record 299: Matched
Checking record 300: Matched
Checking record 301: Matched
Checking record 302: Matched
Checking record 303: Matched
Checking record 304: Matched
Checking record 305: Matched
Checking record 306: Matched
Checking record 307: Matched
Checking record 308: Matched
Checking record 309: Matched
Checking record 310: Matched
Checking record 311: Matched
Checking record 312: Matched
Checking record 313: Matched
Checking record 314: Matched
Checking record 315: Matched
Checking record 316: Matched
Checking record 317: Matched
Checking record 318: Matched
Checking record 319: Matched
Checking record 320: Matched
Checking record 321: Matched
Checking record 322: Matched
Checking record 323: Matched
Checking record 324: Matched
Checking record 325: Matched
Checking record 326: Matched
Checking record 327: Matched
Checking record 328: Matched
Checking record 329: Matched
Checking record 330: Matched
Checking record 331: Matched
Checking record 332: Matched
Checking record 333: Matched
Checking record 334: Matched
Checking record 335: Matched
Checking record 336: Matched
Checking record 337: Matched
Checking record 338: Matched
Checking record 339: Matched
Checking record 340: Matched
Checking record 341: Matched
Checking record 342: Matched
Checking record 343: Matched
Checking record 344: Matched
Checking record 345: Matched
Checking record 346: Matched
Checking record 347: Matched
Checking record 348: Matched
Checking record 349: Matched
Checking record 350: Matched
Checking record 351: Matched
Checking record 352: Matched
Checking record 353: Matched
Checking record 354: Matched
Checking record 355: Matched
Checking record 356: Matched
Checking record 357: Matched
Checking record 358: Matched
Checking record 359: Matched
Checking record 360: Matched
Checking record 361: Matched
Checking record 362: Matched
Checking record 363: Matched
Checking record 364: Matched
Checking record 365: Matched
Checking record 366: Matched
Checking record 367: Matched
Checking record 368: Matched
Checking record 369: Matched
Checking record 370: Matched
Checking record 371: Matched
Checking record 372: Matched
Checking record 373: Matched
Checking record 374: Matched
Checking record 375: Matched
Checking record 376: Matched
Checking record 377: Matched
Checking record 378: Matched
Checking record 379: Matched
Checking record 380: Matched
Checking record 381: Matched
Checking record 382: Matched
Checking record 383: Matched
Checking record 384: Matched
Checking record 385: Matched
Checking record 386: Matched
Checking record 387: Matched
Checking record 388: Matched
Checking record 389: Matched
Checking record 390: Matched
Checking record 391: Matched
Checking record 392: Matched
Checking record 393: Matched
Checking record 394: Matched
Checking record 395: Matched
Checking record 396: Matched
Checking record 397: Matched
Checking record 398: Matched
Checking record 399: Matched
Checking record 400: Matched
Checking record 401: Matched
Checking record 402: Matched
Checking record 403: Matched
Checking record 404: Matched
Checking record 405: Matched
Checking record 406: Matched
Checking record 407: Matched
Checking record 408: Matched
Checking record 409: Matched
Checking record 410: Matched
Checking record 411: Matched
Checking record 412: Matched
Checking record 413: Matched
Checking record 414: Matched
Checking record 415: Matched
Checking record 416: Matched
Checking record 417: Matched
Checking record 418: Matched
Checking record 419: Matched
Checking record 420: Matched
Checking record 421: Matched
Checking record 422: Matched
Checking record 423: Matched
Checking record 424: Matched
Checking record 425: Matched
Checking record 426: Matched
Checking record 427: Matched
Checking record 428: Matched
Checking record 429: Matched
Checking record 430: Matched
Checking record 431: Matched
Checking record 432: Matched
Checking record 433: Matched
Checking record 434: Matched
Checking record 435: Matched
Checking record 436: Matched
Checking record 437: Matched
Checking record 438: Matched
Checking record 439: Matched
Checking record 440: Matched
Checking record 441: Matched
Checking record 442: Matched
Checking record 443: Matched
Checking record 444: Matched
Checking record 445: Matched
Checking record 446: Matched
Checking record 447: Matched
Checking record 448: Matched
Checking record 449: Matched
Checking record 450: Matched
Checking record 451: Matched
Checking record 452: Matched
Checking record 453: Matched
Checking record 454: Matched
Checking record 455: Matched
Checking record 456: Matched
Checking record 457: Matched
Checking record 458: Matched
Checking record 459: Matched
Checking record 460: Matched
Checking record 461: Matched
Checking record 462: Matched
Checking record 463: Matched
Checking record 464: Matched
Checking record 465: Matched
Checking record 466: Matched
Checking record 467: Matched
Checking record 468: Matched
Checking record 469: Matched
Checking record 470: Matched
Checking record 471: Matched
Checking record 472: Matched
Checking record 473: Matched
Checking record 474: Matched
Checking record 475: Matched
Checking record 476: Matched
Checking record 477: Matched
Checking record 478: Matched
Checking record 479: Matched
Checking record 480: Matched
Checking record 481: Matched
Checking record 482: Matched
Checking record 483: Matched
Checking record 484: Matched
Checking record 485: Matched
Checking record 486: Matched
Checking record 487: Matched
Checking record 488: Matched
Checking record 489: Matched
Checking record 490: Matched
Checking record 491: Matched
Checking record 492: Matched
Checking record 493: Matched
Checking record 494: Matched
Checking record 495: Matched
Checking record 496: Matched
Checking record 497: Matched
Checking record 498: Matched
Checking record 499: Matched
Checking record 500: Matched
Checking record 501: Matched
Checking record 502: Matched
Checking record 503: Matched
Checking record 504: Matched
Checking record 505: Matched
Checking record 506: Matched
Checking record 507: Matched
Checking record 508: Matched
Checking record 509: Matched
Checking record 510: Matched
Checking record 511: Matched
Checking record 512: Matched
Checking record 513: Matched
Checking record 514: Matched
Checking record 515: Matched
Checking record 516: Matched
Checking record 517: Matched
Checking record 518: Matched
Checking record 519: Matched
Checking record 520: Matched
Checking record 521: Matched
Checking record 522: Matched
Checking record 523: Matched
Checking record 524: Matched
Checking record 525: Matched
Checking record 526: Matched
Checking record 527: Matched
Checking record 528: Matched
Checking record 529: Matched
Checking record 530: Matched
Checking record 531: Matched
Checking record 532: Matched
Checking record 533: Matched
Checking record 534: Matched
Checking record 535: Matched
Checking record 536: Matched
Checking record 537: Matched
Checking record 538: Matched
Checking record 539: Matched
Checking record 540: Matched
Checking record 541: Matched
Checking record 542: Matched
Checking record 543: Matched
Checking record 544: Matched
Checking record 545: Matched
Checking record 546: Matched
Checking record 547: Matched
Checking record 548: Matched
Checking record 549: Matched
Checking record 550: Matched
Checking record 551: Matched
Checking record 552: Matched
Checking record 553: Matched
Checking record 554: Matched
Checking record 555: Matched
Checking record 556: Matched
Checking record 557: Matched
Checking record 558: Matched
Checking record 559: Matched
Checking record 560: Matched
Checking record 561: Matched
Checking record 562: Matched
Checking record 563: Matched
Checking record 564: Matched
Checking record 565: Matched
Checking record 566: Matched
Checking record 567: Matched
Checking record 568: Matched
Checking record 569: Matched
Checking record 570: Matched
Checking record 571: Matched
Checking record 572: Matched
Checking record 573: Matched
Checking record 574: Matched
Checking record 575: Matched
Checking record 576: Matched
Checking record 577: Matched
Checking record 578: Matched
Checking record 579: Matched
Checking record 580: Matched
Checking record 581: Matched
Checking record 582: Matched
Checking record 583: Matched
Checking record 584: Matched
Checking record 585: Matched
Checking record 586: Matched
Checking record 587: Matched
Checking record 588: Matched
Checking record 589: Matched
Checking record 590: Matched
Checking record 591: Matched
Checking record 592: Matched
Checking record 593: Matched
Checking record 594: Matched
Checking record 595: Matched
Checking record 596: Matched
Checking record 597: Matched
Checking record 598: Matched
Checking record 599: Matched
Checking record 600: Matched
Checking record 601: Matched
Checking record 602: Matched
Checking record 603: Matched
Checking record 604: Matched
Checking record 605: Matched
Checking record 606: Matched
Checking record 607: Matched
Checking record 608: Matched
Checking record 609: Matched
Checking record 610: Matched
Checking record 611: Matched
Checking record 612: Matched
Checking record 613: Matched
Checking record 614: Matched
Checking record 615: Matched
Checking record 616: Matched
Checking record 617: Matched
Checking record 618: Matched
Checking record 619: Matched
Checking record 620: Matched
Checking record 621: Matched
Checking record 622: Matched
Checking record 623: Matched
Checking record 624: Matched
Checking record 625: Matched
Checking record 626: Matched
Checking record 627: Matched
Checking record 628: Matched
Checking record 629: Matched
Checking record 630: Matched
Checking record 631: Matched
Checking record 632: Matched
Checking record 633: Matched
Checking record 634: Matched
Checking record 635: Matched
Checking record 636: Matched
Checking record 637: Matched
Checking record 638: Matched
Checking record 639: Matched
Checking record 640: Matched
Checking record 641: Matched
Checking record 642: Matched
Checking record 643: Matched
Checking record 644: Matched
Checking record 645: Matched
Checking record 646: Matched
Checking record 647: Matched
Checking record 648: Matched
Checking record 649: Matched
Checking record 650: Matched
Checking record 651: Matched
Checking record 652: Matched
Checking record 653: Matched
Checking record 654: Matched
Checking record 655: Matched
Checking record 656: Matched
Checking record 657: Matched
Checking record 658: Matched
Checking record 659: Matched
Checking record 660: Matched
Checking record 661: Matched
Checking record 662: Matched
Checking record 663: Matched
Checking record 664: Matched
Checking record 665: Matched
Checking record 666: Matched
Checking record 667: Matched
Checking record 668: Matched
Checking record 669: Matched
Checking record 670: Matched
Checking record 671: Matched
Checking record 672: Matched
Checking record 673: Matched
Checking record 674: Matched
Checking record 675: Matched
Checking record 676: Matched
Checking record 677: Matched
Checking record 678: Matched
Checking record 679: Matched
Checking record 680: Matched
Checking record 681: Matched
Checking record 682: Matched
Checking record 683: Matched
Checking record 684: Matched
Checking record 685: Matched
Checking record 686: Matched
Checking record 687: Matched
Checking record 688: Matched
Checking record 689: Matched
Checking record 690: Matched
Checking record 691: Matched
Checking record 692: Matched
Checking record 693: Matched
Checking record 694: Matched
Checking record 695: Matched
Checking record 696: Matched
Checking record 697: Matched
Checking record 698: Matched
Checking record 699: Matched
Checking record 700: Matched
Checking record 701: Matched
Checking record 702: Matched
Checking record 703: Matched
Checking record 704: Matched
Checking record 705: Matched
Checking record 706: Matched
Checking record 707: Matched
Checking record 708: Matched
Checking record 709: Matched
Checking record 710: Matched
Checking record 711: Matched
Checking record 712: Matched
Checking record 713: Matched
Checking record 714: Matched
Checking record 715: Matched
Checking record 716: Matched
Checking record 717: Matched
Checking record 718: Matched
Checking record 719: Matched
Checking record 720: Matched
Checking record 721: Matched
Checking record 722: Matched
Checking record 723: Matched
Checking record 724: Matched
Checking record 725: Matched
Checking record 726: Matched
Checking record 727: Matched
Checking record 728: Matched
Checking record 729: Matched
Checking record 730: Matched
Checking record 731: Matched
Checking record 732: Matched
Checking record 733: Matched
Checking record 734: Matched
Checking record 735: Matched
Checking record 736: Matched
Checking record 737: Matched
Checking record 738: Matched
Checking record 739: Matched
Checking record 740: Matched
Checking record 741: Matched
Checking record 742: Matched
Checking record 743: Matched
Checking record 744: Matched
Checking record 745: Matched
Checking record 746: Matched
Checking record 747: Matched
Checking record 748: Matched
Checking record 749: Matched
Checking record 750: Matched
Checking record 751: Matched
Checking record 752: Matched
Checking record 753: Matched
Checking record 754: Matched
Checking record 755: Matched
Checking record 756: Matched
Checking record 757: Matched
Checking record 758: Matched
Checking record 759: Matched
Checking record 760: Matched
Checking record 761: Matched
Checking record 762: Matched
Checking record 763: Matched
Checking record 764: Matched
Checking record 765: Matched
Checking record 766: Matched
Checking record 767: Matched
Checking record 768: Matched
Checking record 769: Matched
Checking record 770: Matched
Checking record 771: Matched
Checking record 772: Matched
Checking record 773: Matched
Checking record 774: Matched
Checking record 775: Matched
Checking record 776: Matched
Checking record 777: Matched
Checking record 778: Matched
Checking record 779: Matched
Checking record 780: Matched
Checking record 781: Matched
Checking record 782: Matched
Checking record 783: Matched
Checking record 784: Matched
Checking record 785: Matched
Checking record 786: Matched
Checking record 787: Matched
Checking record 788: Matched
Checking record 789: Matched
Checking record 790: Matched
Checking record 791: Matched
Checking record 792: Matched
Checking record 793: Matched
Checking record 794: Matched
Checking record 795: Matched
Checking record 796: Matched
Checking record 797: Matched
Checking record 798: Matched
Checking record 799: Matched
Checking record 800: Matched
Checking record 801: Matched
Checking record 802: Matched
Checking record 803: Matched
Checking record 804: Matched
Checking record 805: Matched
Checking record 806: Matched
Checking record 807: Matched
Checking record 808: Matched
Checking record 809: Matched
Checking record 810: Matched
Checking record 811: Matched
Checking record 812: Matched
Checking record 813: Matched
Checking record 814: Matched
Checking record 815: Matched
Checking record 816: Matched
Checking record 817: Matched
Checking record 818: Matched
Checking record 819: Matched
Checking record 820: Matched
Checking record 821: Matched
Checking record 822: Matched
Checking record 823: Matched
Checking record 824: Matched
Checking record 825: Matched
Checking record 826: Matched
Checking record 827: Matched
Checking record 828: Matched
Checking record 829: Matched
Checking record 830: Matched
Checking record 831: Matched
Checking record 832: Matched
Checking record 833: Matched
Checking record 834: Matched
Checking record 835: Matched
Checking record 836: Matched
Checking record 837: Matched
Checking record 838: Matched
Checking record 839: Matched
Checking record 840: Matched
Checking record 841: Matched
Checking record 842: Matched
Checking record 843: Matched
Checking record 844: Matched
Checking record 845: Matched
Checking record 846: Matched
Checking record 847: Matched
Checking record 848: Matched
Checking record 849: Matched
Checking record 850: Matched
Checking record 851: Matched
Checking record 852: Matched
Checking record 853: Matched
Checking record 854: Matched
Checking record 855: Matched
Checking record 856: Matched
Checking record 857: Matched
Checking record 858: Matched
Checking record 859: Matched
Checking record 860: Matched
Checking record 861: Matched
Checking record 862: Matched
Checking record 863: Matched
Checking record 864: Matched
Checking record 865: Matched
Checking record 866: Matched
Checking record 867: Matched
Checking record 868: Matched
Checking record 869: Matched
Checking record 870: Matched
Checking record 871: Matched
Checking record 872: Matched
Checking record 873: Matched
Checking record 874: Matched
Checking record 875: Matched
Checking record 876: Matched
Checking record 877: Matched
Checking record 878: Matched
Checking record 879: Matched
Checking record 880: Matched
Checking record 881: Matched
Checking record 882: Matched
Checking record 883: Matched
Checking record 884: Matched
Checking record 885: Matched
Checking record 886: Matched
Checking record 887: Matched
Checking record 888: Matched
Checking record 889: Matched
Checking record 890: Matched
Checking record 891: Matched
Checking record 892: Matched
Checking record 893: Matched
Checking record 894: Matched
Checking record 895: Matched
Checking record 896: Matched
Checking record 897: Matched
Checking record 898: Matched
Checking record 899: Matched
Checking record 900: Matched
Checking record 901: Matched
Checking record 902: Matched
Checking record 903: Matched
Checking record 904: Matched
Checking record 905: Matched
Checking record 906: Matched
Checking record 907: Matched
Checking record 908: Matched
Checking record 909: Matched
Checking record 910: Matched
Checking record 911: Matched
Checking record 912: Matched
Checking record 913: Matched
Checking record 914: Matched
Checking record 915: Matched
Checking record 916: Matched
Checking record 917: Matched
Checking record 918: Matched
Checking record 919: Matched
Checking record 920: Matched
Checking record 921: Matched
Checking record 922: Matched
Checking record 923: Matched
Checking record 924: Matched
Checking record 925: Matched
Checking record 926: Matched
Checking record 927: Matched
Checking record 928: Matched
Checking record 929: Matched
Checking record 930: Matched
Checking record 931: Matched
Checking record 932: Matched
Checking record 933: Matched
Checking record 934: Matched
Checking record 935: Matched
Checking record 936: Matched
Checking record 937: Matched
Checking record 938: Matched
Checking record 939: Matched
Checking record 940: Matched
Checking record 941: Matched
Checking record 942: Matched
Checking record 943: Matched
Checking record 944: Matched
Checking record 945: Matched
Checking record 946: Matched
Checking record 947: Matched
Checking record 948: Matched
Checking record 949: Matched
Checking record 950: Matched
Checking record 951: Matched
Checking record 952: Matched
Checking record 953: Matched
Checking record 954: Matched
Checking record 955: Matched
Checking record 956: Matched
Checking record 957: Matched
Checking record 958: Matched
Checking record 959: Matched
Checking record 960: Matched
Checking record 961: Matched
Checking record 962: Matched
Checking record 963: Matched
Checking record 964: Matched
Checking record 965: Matched
Checking record 966: Matched
Checking record 967: Matched
Checking record 968: Matched
Checking record 969: Matched
Checking record 970: Matched
Checking record 971: Matched
Checking record 972: Matched
Checking record 973: Matched
Checking record 974: Matched
Checking record 975: Matched
Checking record 976: Matched
Checking record 977: Matched
Checking record 978: Matched
Checking record 979: Matched
Checking record 980: Matched
Checking record 981: Matched
Checking record 982: Matched
Checking record 983: Matched
Checking record 984: Matched
Checking record 985: Matched
Checking record 986: Matched
Checking record 987: Matched
Checking record 988: Matched
Checking record 989: Matched
Checking record 990: Matched
Checking record 991: Matched
Checking record 992: Matched
Checking record 993: Matched
Checking record 994: Matched
Checking record 995: Matched
Checking record 996: Matched
Checking record 997: Matched
Checking record 998: Matched
Checking record 999: Matched
Checking record 1000: Matched
Checking record 1001: Matched
Checking record 1002: Matched
Checking record 1003: Matched
Checking record 1004: Matched
Checking record 1005: Matched
Checking record 1006: Matched
Checking record 1007: Matched
Checking record 1008: Matched
Checking record 1009: Matched
Checking record 1010: Matched
Checking record 1011: Matched
Checking record 1012: Matched
Checking record 1013: Matched
Checking record 1014: Matched
Checking record 1015: Matched
Checking record 1016: Matched
Checking record 1017: Matched
Checking record 1018: Matched
Checking record 1019: Matched
Checking record 1020: Matched
Checking record 1021: Matched
Checking record 1022: Matched
Checking record 1023: Matched
Checking record 1024: Matched
Checking record 1025: Matched
Checking record 1026: Matched
Checking record 1027: Matched
Checking record 1028: Matched
Checking record 1029: Matched
Checking record 1030: Matched
Checking record 1031: Matched
Checking record 1032: Matched
Checking record 1033: Matched
Checking record 1034: Matched
Checking record 1035: Matched
Checking record 1036: Matched
Checking record 1037: Matched
Checking record 1038: Matched
Checking record 1039: Matched
Checking record 1040: Matched
Checking record 1041: Matched
Checking record 1042: Matched
Checking record 1043: Matched
Checking record 1044: Matched
Checking record 1045: Matched
Checking record 1046: Matched
Checking record 1047: Matched
Checking record 1048: Matched
Checking record 1049: Matched
Checking record 1050: Matched
Checking record 1051: Matched
Checking record 1052: Matched
Checking record 1053: Matched
Checking record 1054: Matched
Checking record 1055: Matched
Checking record 1056: Matched
Checking record 1057: Matched
Checking record 1058: Matched
Checking record 1059: Matched
Checking record 1060: Matched
Checking record 1061: Matched
Checking record 1062: Matched
Checking record 1063: Matched
Checking record 1064: Matched
Checking record 1065: Matched
Checking record 1066: Matched
Checking record 1067: Matched
Checking record 1068: Matched
Checking record 1069: Matched
Checking record 1070: Matched
Checking record 1071: Matched
Checking record 1072: Matched
Checking record 1073: Matched
Checking record 1074: Matched
Checking record 1075: Matched
Checking record 1076: Matched
Checking record 1077: Matched
Checking record 1078: Matched
Checking record 1079: Matched
Checking record 1080: Matched
Checking record 1081: Matched
Checking record 1082: Matched
Checking record 1083: Matched
Checking record 1084: Matched
Checking record 1085: Matched
Checking record 1086: Matched
Checking record 1087: Matched
Checking record 1088: Matched
Checking record 1089: Matched
Checking record 1090: Matched
Checking record 1091: Matched
Checking record 1092: Matched
Checking record 1093: Matched
Checking record 1094: Matched
Checking record 1095: Matched
Checking record 1096: Matched
Checking record 1097: Matched
Checking record 1098: Matched
Checking record 1099: Matched
Checking record 1100: Matched
Checking record 1101: Matched
Checking record 1102: Matched
Checking record 1103: Matched
Checking record 1104: Matched
Checking record 1105: Matched
Checking record 1106: Matched
Checking record 1107: Matched
Checking record 1108: Matched
Checking record 1109: Matched
Checking record 1110: Matched
Checking record 1111: Matched
Checking record 1112: Matched
Checking record 1113: Matched
Checking record 1114: Matched
Checking record 1115: Matched
Checking record 1116: Matched
Checking record 1117: Matched
Checking record 1118: Matched
Checking record 1119: Matched
Checking record 1120: Matched
Checking record 1121: Matched
Checking record 1122: Matched
Checking record 1123: Matched
Checking record 1124: Matched
Checking record 1125: Matched
Checking record 1126: Matched
Checking record 1127: Matched
Checking record 1128: Matched
Checking record 1129: Matched
Checking record 1130: Matched
Checking record 1131: Matched
Checking record 1132: Matched
Checking record 1133: Matched
Checking record 1134: Matched
Checking record 1135: Matched
Checking record 1136: Matched
Checking record 1137: Matched
Checking record 1138: Matched
Checking record 1139: Matched
Checking record 1140: Matched
Checking record 1141: Matched
Checking record 1142: Matched
Checking record 1143: Matched
Checking record 1144: Matched
Checking record 1145: Matched
Checking record 1146: Matched
Checking record 1147: Matched
Checking record 1148: Matched
Checking record 1149: Matched
Checking record 1150: Matched
Checking record 1151: Matched
Checking record 1152: Matched
Checking record 1153: Matched
Checking record 1154: Matched
Checking record 1155: Matched
Checking record 1156: Matched
Checking record 1157: Matched
Checking record 1158: Matched
Checking record 1159: Matched
Checking record 1160: Matched
Checking record 1161: Matched
Checking record 1162: Matched
Checking record 1163: Matched
Checking record 1164: Matched
Checking record 1165: Matched
Checking record 1166: Matched
Checking record 1167: Matched
Checking record 1168: Matched
Checking record 1169: Matched
Checking record 1170: Matched
Checking record 1171: Matched
Checking record 1172: Matched
Checking record 1173: Matched
Checking record 1174: Matched
Checking record 1175: Matched
Checking record 1176: Matched
Checking record 1177: Matched
Checking record 1178: Matched
Checking record 1179: Matched
Checking record 1180: Matched
Checking record 1181: Matched
Checking record 1182: Matched
Checking record 1183: Matched
Checking record 1184: Matched
Checking record 1185: Matched
Checking record 1186: Matched
Checking record 1187: Matched
Checking record 1188: Matched
Checking record 1189: Matched
Checking record 1190: Matched
Checking record 1191: Matched
Checking record 1192: Matched
Checking record 1193: Matched
Checking record 1194: Matched
Checking record 1195: Matched
Checking record 1196: Matched
Checking record 1197: Matched
Checking record 1198: Matched
Checking record 1199: Matched
Checking record 1200: Matched
Checking record 1201: Matched
Checking record 1202: Matched
Checking record 1203: Matched
Checking record 1204: Matched
Checking record 1205: Matched
Checking record 1206: Matched
Checking record 1207: Matched
Checking record 1208: Matched
Checking record 1209: Matched
Checking record 1210: Matched
Checking record 1211: Matched
Checking record 1212: Matched
Checking record 1213: Matched
Checking record 1214: Matched
Checking record 1215: Matched
Checking record 1216: Matched
Checking record 1217: Matched
Checking record 1218: Matched
Checking record 1219: Matched
Checking record 1220: Matched
Checking record 1221: Matched
Checking record 1222: Matched
Checking record 1223: Matched
Checking record 1224: Matched
Checking record 1225: Matched
Checking record 1226: Matched
Checking record 1227: Matched
Checking record 1228: Matched
Checking record 1229: Matched
Checking record 1230: Matched
Checking record 1231: Matched
Checking record 1232: Matched
Checking record 1233: Matched
Checking record 1234: Matched
Checking record 1235: Matched
Checking record 1236: Matched
Checking record 1237: Matched
Checking record 1238: Matched
Checking record 1239: Matched
Checking record 1240: Matched
Checking record 1241: Matched
Checking record 1242: Matched
Checking record 1243: Matched
Checking record 1244: Matched
Checking record 1245: Matched
Checking record 1246: Matched
Checking record 1247: Matched
Checking record 1248: Matched
Checking record 1249: Matched
Checking record 1250: Matched
Checking record 1251: Matched
Checking record 1252: Matched
Checking record 1253: Matched
Checking record 1254: Matched
Checking record 1255: Matched
Checking record 1256: Matched
Checking record 1257: Matched
Checking record 1258: Matched
Checking record 1259: Matched
Checking record 1260: Matched
Checking record 1261: Matched
Checking record 1262: Matched
Checking record 1263: Matched
Checking record 1264: Matched
Checking record 1265: Matched
Checking record 1266: Matched
Checking record 1267: Matched
Checking record 1268: Matched
Checking record 1269: Matched
Checking record 1270: Matched
Checking record 1271: Matched
Checking record 1272: Matched
Checking record 1273: Matched
Checking record 1274: Matched
Checking record 1275: Matched
Checking record 1276: Matched
Checking record 1277: Matched
Checking record 1278: Matched
Checking record 1279: Matched
Checking record 1280: Matched
Checking record 1281: Matched
Checking record 1282: Matched
Checking record 1283: Matched
Checking record 1284: Matched
Checking record 1285: Matched
Checking record 1286: Matched
Checking record 1287: Matched
Checking record 1288: Matched
Checking record 1289: Matched
Checking record 1290: Matched
Checking record 1291: Matched
Checking record 1292: Matched
Checking record 1293: Matched
Checking record 1294: Matched
Checking record 1295: Matched
Checking record 1296: Matched
Checking record 1297: Matched
Checking record 1298: Matched
Checking record 1299: Matched
Checking record 1300: Matched
Checking record 1301: Matched
Checking record 1302: Matched
Checking record 1303: Matched
Checking record 1304: Matched
Checking record 1305: Matched
Checking record 1306: Matched
Checking record 1307: Matched
Checking record 1308: Matched
Checking record 1309: Matched
Checking record 1310: Matched
Checking record 1311: Matched
Checking record 1312: Matched
Checking record 1313: Matched
Checking record 1314: Matched
Checking record 1315: Matched
Checking record 1316: Matched
Checking record 1317: Matched
Checking record 1318: Matched
Checking record 1319: Matched
Checking record 1320: Matched
Checking record 1321: Matched
Checking record 1322: Matched
Checking record 1323: Matched
Checking record 1324: Matched
Checking record 1325: Matched
Checking record 1326: Matched
Checking record 1327: Matched
Checking record 1328: Matched
Checking record 1329: Matched
Checking record 1330: Matched
Checking record 1331: Matched
Checking record 1332: Matched
Checking record 1333: Matched
Checking record 1334: Matched
Checking record 1335: Matched
Checking record 1336: Matched
Checking record 1337: Matched
Checking record 1338: Matched
Checking record 1339: Matched
Checking record 1340: Matched
Checking record 1341: Matched
Checking record 1342: Matched
Checking record 1343: Matched
Checking record 1344: Matched
Checking record 1345: Matched
Checking record 1346: Matched
Checking record 1347: Matched
Checking record 1348: Matched
Checking record 1349: Matched
Checking record 1350: Matched
Checking record 1351: Matched
Checking record 1352: Matched
Checking record 1353: Matched
Checking record 1354: Matched
Checking record 1355: Matched
Checking record 1356: Matched
Checking record 1357: Matched
Checking record 1358: Matched
Checking record 1359: Matched
Checking record 1360: Matched
Checking record 1361: Matched
Checking record 1362: Matched
Checking record 1363: Matched
Checking record 1364: Matched
Checking record 1365: Matched
Checking record 1366: Matched
Checking record 1367: Matched
Checking record 1368: Matched
Checking record 1369: Matched
Checking record 1370: Matched
Checking record 1371: Matched
Checking record 1372: Matched
Checking record 1373: Matched
Checking record 1374: Matched
Checking record 1375: Matched
Checking record 1376: Matched
Checking record 1377: Matched
Checking record 1378: Matched
Checking record 1379: Matched
Checking record 1380: Matched
Checking record 1381: Matched
Checking record 1382: Matched
Checking record 1383: Matched
Checking record 1384: Matched
Checking record 1385: Matched
Checking record 1386: Matched
Checking record 1387: Matched
Checking record 1388: Matched
Checking record 1389: Matched
Checking record 1390: Matched
Checking record 1391: Matched
Checking record 1392: Matched
Checking record 1393: Matched
Checking record 1394: Matched
Checking record 1395: Matched
Checking record 1396: Matched
Checking record 1397: Matched
Checking record 1398: Matched
Checking record 1399: Matched
Checking record 1400: Matched
Checking record 1401: Matched
Checking record 1402: Matched
Checking record 1403: Matched
Checking record 1404: Matched
Checking record 1405: Matched
Checking record 1406: Matched
Checking record 1407: Matched
Checking record 1408: Matched
Checking record 1409: Matched
Checking record 1410: Matched
Checking record 1411: Matched
Checking record 1412: Matched
Checking record 1413: Matched
Checking record 1414: Matched
Checking record 1415: Matched
Checking record 1416: Matched
Checking record 1417: Matched
Checking record 1418: Matched
Checking record 1419: Matched
Checking record 1420: Matched
Checking record 1421: Matched
Checking record 1422: Matched
Checking record 1423: Matched
Checking record 1424: Matched
Checking record 1425: Matched
Checking record 1426: Matched
Checking record 1427: Matched
Checking record 1428: Matched
Checking record 1429: Matched
Checking record 1430: Matched
Checking record 1431: Matched
Checking record 1432: Matched
